link,listing_title,listing_mileage,primary_price,deal_gauge,exterior_color,interior_color,drivetrain,mpg,fuel_type,transmission,engine,vin,stock_number,vehicle_history,seller_name,price_history
https://www.cars.com/vehicledetail/9fb1239d-ed90-4832-97c4-24b2582a2656/,2023 Chevrolet Silverado 1500 RST,"5,006 mi.","$52,590",Good Deal $985 under,Dark Ash Metallic,Black,Four-wheel Drive,18–21,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,2GCUDEED1P1114134,P1114134,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",John Elway Chevrolet - Broadway,"[('12/14/22', 'Listed', '$61,795'), ('2/25/23', '-$1,401', '$60,394'), ('3/01/23', '-$145', '$60,249'), ('5/13/23', '-$855', '$59,394'), ('6/23/23', '-$500', '$58,894'), ('7/21/23', '+$750', '$59,644'), ('8/15/23', '+$2,750', '$62,394'), ('8/16/23', '-$2,804', '$59,590'), ('9/17/23', '-$1,000', '$58,590'), ('10/04/23', '-$1,000', '$57,590'), ('10/18/23', '-$400', '$57,190'), ('10/26/23', '-$600', '$56,590'), ('11/01/23', '-$1,100', '$55,490'), ('11/04/23', '-$1,900', '$53,590'), ('11/09/23', '-$1,000', '$52,590')]"
https://www.cars.com/vehicledetail/59aa903f-ac69-4eb5-8817-d8ad5ad65008/,2021 BMW X1 xDrive28i,"24,948 mi.","$30,490",This is a good deal.,Black,Black,All-wheel Drive,23–31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXJG9C08M5U10962,80438,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Urban Motors Red,"[('12/15/22', 'Listed', '$35,490'), ('1/05/23', '-$500', '$34,990'), ('1/13/23', '-$500', '$34,490'), ('1/20/23', '-$500', '$33,990'), ('1/29/23', '-$500', '$33,490'), ('2/07/23', '-$500', '$32,990'), ('3/23/23', '-$500', '$32,490'), ('7/06/23', '-$500', '$31,990'), ('7/19/23', '-$500', '$31,490'), ('8/29/23', '-$500', '$30,990'), ('10/18/23', '-$500', '$30,490')]"
https://www.cars.com/vehicledetail/fca35460-0572-4e5c-b1e0-ae4977070912/,2011 Jeep Wrangler Sport,"113,626 mi.","$13,987","Great Deal $2,949 under",Maroon,Black,Four-wheel Drive,15–19,Gasoline,4-Speed Automatic,3.8L V6 12V MPFI OHV,1J4AA2D13BL526196,B46844,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Family Trucks and Vans,"[('12/15/22', 'Listed', '$14,387'), ('12/16/22', '+$1,000', '$15,387'), ('5/02/23', '+$100', '$15,487'), ('11/03/23', '-$1,500', '$13,987')]"
https://www.cars.com/vehicledetail/fe35a947-dc5a-4e4c-8afc-85705ab27494/,2011 Dodge Avenger Mainstreet,"157,628 mi.","$7,795",This is a good deal.,Bright White,Black / Light Frost Beige,Front-wheel Drive,20–31,Gasoline,Automatic,2.4L I4 16V MPFI DOHC,1B3BD1FB6BN588960,36351,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}","Lakewood Happy Motors, Inc.","[('5/06/23', 'Listed', '$7,395'), ('6/13/23', '+$100', '$7,495'), ('6/25/23', '-$500', '$6,995'), ('7/23/23', '+$1,000', '$7,995'), ('10/15/23', '-$100', '$7,895'), ('10/17/23', '-$100', '$7,795')]"
https://www.cars.com/vehicledetail/4e61c69a-2ff8-4801-a44e-ae8b1eeb4f95/,2020 Toyota Tacoma TRD Sport,"69,740 mi.","$32,998","Great Deal $2,944 under",Black,Black,Four-wheel Drive,18–22,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,5TFCZ5AN1LX224142,6107,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Levis Auto Sales,"[('12/16/22', 'Listed', '$34,998'), ('6/16/23', '-$2,000', '$32,998')]"
https://www.cars.com/vehicledetail/827e7fca-482e-43f6-88d7-ffdfb20a5399/,2015 Hyundai Santa Fe Sport 2.4L,"123,964 mi.","$14,950",This is a fair deal. Why?,Marlin Blue,Gray,All-wheel Drive,19–25,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5XYZTDLB0FG259903,KBB4496,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Custom Cars West,[]
https://www.cars.com/vehicledetail/9e5a1216-3865-40b2-ae3e-677a4c30d82b/,2020 RAM 1500 Laramie,"83,845 mi.","$36,099",This is a good deal.,Ivory White,Black,Four-wheel Drive,19–24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT6LN174230,D6230,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Springs Automotive Group,"[('12/30/22', 'Listed', '$43,499'), ('1/01/23', '-$200', '$43,299'), ('1/10/23', '-$900', '$42,399'), ('1/11/23', '-$200', '$42,199'), ('1/12/23', '-$100', '$42,099'), ('1/19/23', '-$500', '$41,599'), ('1/21/23', '-$100', '$41,499'), ('1/25/23', '-$100', '$41,399'), ('2/01/23', '-$400', '$40,999'), ('2/04/23', '-$800', '$40,199'), ('3/02/23', '-$100', '$40,099'), ('3/03/23', '-$100', '$39,999'), ('3/04/23', '-$100', '$39,899'), ('3/06/23', '-$200', '$39,699'), ('3/08/23', '+$900', '$40,599'), ('3/20/23', '-$900', '$39,699'), ('4/19/23', '-$100', '$39,599'), ('4/20/23', '-$400', '$39,199'), ('5/23/23', '+$800', '$39,999'), ('6/13/23', '+$600', '$40,599'), ('6/27/23', '-$200', '$40,399'), ('7/01/23', '-$400', '$39,999'), ('7/08/23', '-$100', '$39,899'), ('7/11/23', '-$100', '$39,799'), ('7/12/23', '-$300', '$39,499'), ('7/15/23', '+$500', '$39,999'), ('7/19/23', '-$400', '$39,599'), ('7/26/23', '+$3,397', '$42,996'), ('7/27/23', '-$3,997', '$38,999'), ('8/24/23', '-$200', '$38,799'), ('8/26/23', '-$100', '$38,699'), ('8/29/23', '-$100', '$38,599'), ('8/31/23', '-$300', '$38,299'), ('9/01/23', '-$302', '$37,997'), ('9/05/23', '-$200', '$37,797'), ('10/13/23', '-$100', '$37,697'), ('10/16/23', '-$200', '$37,497'), ('10/18/23', '-$2,098', '$35,399'), ('10/28/23', '+$1,000', '$36,399'), ('11/02/23', '-$300', '$36,099')]"
https://www.cars.com/vehicledetail/c73dac96-bd96-4534-b507-6e06ef892deb/,2019 Honda CR-V EX,"40,645 mi.","$28,376",Good Deal $375 under,White,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,JHLRW2H50KX016357,KBB4426,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Custom Cars West,"[('12/24/22', 'Listed', '$28,950'), ('4/25/23', '-$483', '$28,467')]"
https://www.cars.com/vehicledetail/4fe55b27-97d2-4122-84f1-84207cffa863/,2011 Porsche Panamera 4S,"147,519 mi.","$16,399",This is a good deal.,Red,Beige,All-wheel Drive,16–24,Gasoline,7-Speed Automatic with Auto-Shift,4.8L V8 32V GDI DOHC,WP0AB2A73BL060748,14067,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",ETHIO Motors,"[('12/29/22', 'Listed', '$19,999'), ('1/03/23', '+$2,000', '$21,999'), ('2/24/23', '-$2,600', '$19,399'), ('8/08/23', '-$1,400', '$17,999'), ('10/21/23', '-$1,000', '$16,999'), ('10/25/23', '-$600', '$16,399')]"
https://www.cars.com/vehicledetail/c0c9924d-9475-489e-9a7e-7427250e5015/,2017 Volkswagen Jetta 1.4T S,"96,052 mi.","$12,988",This is a good deal.,Silk Blue Metallic,Titan Black / Palladium Gray,Front-wheel Drive,28–38,Gasoline,6-Speed Automatic,1.4L I4 16V GDI DOHC Turbo,3VW2B7AJ2HM379348,12535,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",Econo Auto Sales Inc,[]
https://www.cars.com/vehicledetail/352f8e3c-d4a3-408b-967c-b73a3a268a3b/,2006 INFINITI M35x Base,"239,651 mi.","$5,988",Great Deal $798 under,Ivory Pearl,Black,All-wheel Drive,17–24,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI DOHC,JNKAY01FX6M257554,12540,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Econo Auto Sales Inc,[]
https://www.cars.com/vehicledetail/d35c1cd3-084d-481e-99e8-a3e56ce1bf08/,2021 Mercedes-Benz Maybach GLS 600 4MATIC,"31,994 mi.","$141,981",This is a fair deal. Why?,designo Diamond White,Macchiato,All-wheel Drive,15–19,Gasoline,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,4JGFF8HB7MA404700,R1061,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes', 'Open recall': 'At least 1 open recall reported'}",Mike Ward Maserati,"[('1/03/23', 'Listed', '$199,981'), ('9/23/23', '-$51,000', '$148,981'), ('10/17/23', '-$7,000', '$141,981')]"
https://www.cars.com/vehicledetail/26e619fb-4260-4b94-88b7-9affc1fa465b/,2022 Rolls-Royce Cullinan,"8,579 mi.","$455,982",,Arctic White,Black,All-wheel Drive,–,Gasoline,8-Speed Automatic,6.7L V12 48V GDI DOHC Twin Turbo,SLATV8C09NU208782,R216099A,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Mike Ward Maserati,[]
https://www.cars.com/vehicledetail/e9e357eb-1f25-4223-bfe8-f935c0349c6a/,2008 Volvo C30 T5,"80,812 mi.","$8,988",Great Deal $667 under,Barents Blue Metallic,Black,Front-wheel Drive,19–28,Gasoline,5-Speed Manual,2.5L I5 20V MPFI DOHC Turbo,YV1MK672982057992,12545,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Econo Auto Sales Inc,[]
https://www.cars.com/vehicledetail/e351109b-8a94-4b1e-9170-0adbc45fc6a5/,2023 Subaru Ascent Onyx Edition Limited,"2,054 mi.","$47,982",This is a fair deal. Why?,Autumn Green Metallic,Gray,All-wheel Drive,19–25,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMAKD8P3414586,6SL3044,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Schomp Subaru,"[('1/07/23', 'Listed', '$49,130'), ('4/28/23', '+$1,000', '$50,130'), ('10/09/23', '-$2,148', '$47,982')]"
https://www.cars.com/vehicledetail/ca6a5540-b556-4ce3-9957-bacdf8493cf5/,2012 Toyota 4Runner SR5,"135,550 mi.","$20,487",Great Deal $435 under,Silver,Black,Rear-wheel Drive,17–23,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEZU5JR1C5034537,S55418,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Family Trucks and Vans,"[('1/07/23', 'Listed', '$21,387'), ('5/02/23', '+$100', '$21,487'), ('5/30/23', '-$1,000', '$20,487')]"
https://www.cars.com/vehicledetail/1a534a93-ba04-4777-b81e-c442e5ede7d2/,2016 Nissan Altima 2.5 S,"100,223 mi.","$13,899",This is a good deal.,Glacier White,Charcoal,Front-wheel Drive,27–39,Gasoline,Automatic CVT,2.5L I4 16V MPFI DOHC,1N4AL3AP5GC228891,13989,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",ETHIO Motors,"[('1/10/23', 'Listed', '$15,399'), ('2/24/23', '-$1,400', '$13,999'), ('2/25/23', '-$100', '$13,899')]"
https://www.cars.com/vehicledetail/a59dc1c8-959a-4253-9d4f-59fdb5f63bc8/,2021 Kia Sportage LX,"33,784 mi.","$19,299","Great Deal $1,483 under",White,Black,All-wheel Drive,21–25,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC6M7943598,943598,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",CTS Auto,"[('1/11/23', 'Listed', '$22,999'), ('2/07/23', '-$500', '$22,499'), ('2/14/23', '-$200', '$22,299'), ('2/19/23', '-$300', '$21,999'), ('3/13/23', '-$100', '$21,899'), ('4/07/23', '-$100', '$21,799'), ('6/10/23', '-$100', '$21,699'), ('6/16/23', '-$200', '$21,499'), ('6/29/23', '-$100', '$21,399'), ('7/15/23', '-$100', '$21,299'), ('7/29/23', '-$300', '$20,999'), ('8/15/23', '-$100', '$20,899'), ('8/29/23', '-$100', '$20,799'), ('9/07/23', '-$800', '$19,999'), ('9/13/23', '-$100', '$19,899'), ('10/12/23', '-$100', '$19,799'), ('10/21/23', '-$300', '$19,499'), ('10/31/23', '-$200', '$19,299')]"
https://www.cars.com/vehicledetail/b604beb2-7275-4b7d-8da4-82308ad5bf17/,2014 Mercedes-Benz S-Class S 550 4MATIC,"114,712 mi.","$23,487",This is a good deal.,Black,Black,All-wheel Drive,16–26,Gasoline,7-Speed Automatic,4.7L V8 32V GDI DOHC Twin Turbo,WDDUG8FB6EA026873,S55474,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",The Sharpest Rides,"[('1/11/23', 'Listed', '$31,387'), ('4/22/23', '-$1,950', '$29,437'), ('7/13/23', '-$1,000', '$28,437'), ('8/09/23', '-$950', '$27,487'), ('10/14/23', '-$2,000', '$25,487'), ('11/05/23', '-$2,000', '$23,487')]"
https://www.cars.com/vehicledetail/18ba5da8-44f2-4680-b651-e1f9ae801b91/,2020 Ford Escape S,"50,230 mi.","$18,999",Great Deal $659 under,Silver,Gray,All-wheel Drive,26–31,Gasoline,8-Speed Automatic,1.5L I3 12V GDI DOHC Turbo,1FMCU9F66LUB80966,14252,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No', 'Open recall': 'At least 1 open recall reported'}",ETHIO Motors,"[('1/11/23', 'Listed', '$22,608'), ('11/02/23', '-$3,609', '$18,999')]"
https://www.cars.com/vehicledetail/a1c047a9-e41b-4a65-871c-90b97b61eb4b/,2023 Subaru Ascent Touring 7-Passenger,26 mi.,"$48,701",,Crimson Red Pearl,Black,All-wheel Drive,19–25,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMAWD1P3415024,6SL3045,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', 'Personal use only': 'Yes'}",Schomp Subaru,"[('1/12/23', 'Listed', '$50,357'), ('4/28/23', '+$1,000', '$51,357'), ('10/09/23', '-$2,656', '$48,701')]"
https://www.cars.com/vehicledetail/1c9a91b2-038c-4e6e-b92b-e105e16869d0/,2017 Subaru WRX Premium,"73,308 mi.","$24,995",This is a fair deal. Why?,Dark Gray Metallic,Carbon Black,All-wheel Drive,20–27,Gasoline,Manual,"2L H-4 gasoline direct injection, DOHC, variable valve control,",JF1VA1F62H9815124,23-014,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Better Cars,"[('1/15/23', 'Listed', '$26,995'), ('5/19/23', '-$2,000', '$24,995')]"
https://www.cars.com/vehicledetail/859b7df4-4c12-4ada-82a8-38093a143600/,2017 Ford F-150 XL,"132,018 mi.","$17,993","Great Deal $3,112 under",White,Gray,Four-wheel Drive,17–23,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,1FTEX1EP5HKE24349,HKE24349,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Carboard,"[('1/15/23', 'Listed', '$18,997'), ('5/17/23', '-$516', '$18,481'), ('6/07/23', '-$482', '$17,999'), ('6/26/23', '-$568', '$17,431'), ('9/07/23', '+$2,566', '$19,997'), ('10/11/23', '-$1,086', '$18,911'), ('10/21/23', '-$424', '$18,487'), ('11/08/23', '-$494', '$17,993')]"
https://www.cars.com/vehicledetail/d1133c7e-24a7-4d1f-ac41-2e52eb5deae0/,2008 Ford Escape XLT,"164,715 mi.","$7,495",This is a fair deal. Why?,Black,–,Front-wheel Drive,20–26,Gasoline,4-Speed Automatic,2.3L I4 16V MPFI DOHC,1FMCU03Z88KB90427,36448,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'No'}","Lakewood Happy Motors, Inc.","[('3/18/23', 'Listed', '$8,995'), ('5/25/23', '+$400', '$9,395'), ('6/04/23', '-$500', '$8,895'), ('7/02/23', '-$400', '$8,495'), ('8/15/23', '-$300', '$8,195'), ('9/15/23', '-$200', '$7,995'), ('9/26/23', '-$100', '$7,895'), ('10/05/23', '-$400', '$7,495')]"
https://www.cars.com/vehicledetail/b34f8df7-cc53-469f-959c-f85314bfc67a/,2010 Audi A5 2.0T Premium,"142,626 mi.","$8,988","Great Deal $1,558 under",Brilliant Black,Tan,All-wheel Drive,21–27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WAULFAFR0AA041762,12549,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Econo Auto Sales Inc,"[('1/17/23', 'Listed', '$10,988'), ('2/14/23', '-$1,000', '$9,988'), ('2/17/23', '-$1,000', '$8,988')]"
https://www.cars.com/vehicledetail/fc4b17ef-d3b4-458b-a723-8a2ad0f3ed2b/,2012 Kia Soul Base,"104,690 mi.","$8,988",Great Deal $504 under,Silver,Black,Front-wheel Drive,25–30,Gasoline,6-Speed Automatic,1.6L I4 16V GDI DOHC,KNDJT2A51C7432934,12553,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Econo Auto Sales Inc,[]
https://www.cars.com/vehicledetail/1e3706e3-1fff-43d3-9773-f31bcbc70222/,2010 Hyundai Sonata GLS,"124,698 mi.","$6,995",Great Deal $208 under,Radiant Silver Metallic,Gray,Front-wheel Drive,22–32,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5NPET4AC5AH590679,36458,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'Yes', 'Personal use only': 'Yes'}","Lakewood Happy Motors, Inc.","[('3/17/23', 'Listed', '$8,795'), ('3/18/23', '-$600', '$8,195'), ('6/25/23', '-$200', '$7,995'), ('8/15/23', '-$200', '$7,795'), ('9/07/23', '+$200', '$7,995'), ('9/15/23', '-$400', '$7,595'), ('9/26/23', '-$200', '$7,395'), ('10/21/23', '-$400', '$6,995')]"
https://www.cars.com/vehicledetail/9f9d8d9d-4b2f-4426-8758-9e9594b0aeec/,2018 Ford Flex Limited w/EcoBoost,"57,091 mi.","$26,487","Great Deal $1,106 under",Gray,–,All-wheel Drive,15–21,Gasoline,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2FMHK6DT6JBA14307,B46965,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",Family Trucks and Vans,"[('1/19/23', 'Listed', '$28,387'), ('2/18/23', '-$1,000', '$27,387'), ('5/02/23', '+$100', '$27,487'), ('9/16/23', '-$1,000', '$26,487')]"
https://www.cars.com/vehicledetail/f0e6c8bb-7e63-4694-935c-42bb51a4d80c/,2008 Volkswagen Touareg 2 V6,"198,280 mi.","$6,695",This is a fair deal. Why?,Silver,–,All-wheel Drive,14–20,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,WVGBE77L58D035216,36470,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}","Lakewood Happy Motors, Inc.","[('6/24/23', 'Listed', '$7,795'), ('7/15/23', '-$100', '$7,695'), ('8/11/23', '-$700', '$6,995'), ('11/07/23', '-$300', '$6,695')]"
https://www.cars.com/vehicledetail/d29c4617-61a3-41d8-8295-8327c25e1b58/,2004 Toyota Sequoia Limited,"241,756 mi.","$6,988",This is a good deal.,Tan,Charcoal,Four-wheel Drive,14–17,Gasoline,4-Speed Automatic,4.7L V8 32V MPFI DOHC,5TDBT48A14S207035,12554,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Econo Auto Sales Inc,"[('1/25/23', 'Listed', '$5,988'), ('7/25/23', '+$4,000', '$9,988'), ('10/21/23', '-$7,000', '$2,988'), ('10/28/23', '+$4,000', '$6,988')]"
https://www.cars.com/vehicledetail/3d383ba9-6b61-4a36-9e1b-087e27b8d596/,2008 Maserati Quattroporte COLLEZIONE CENTO,"63,120 mi.","$29,988",,Burgundy,Cuoio,Rear-wheel Drive,12–18,Gasoline,6-Speed Automatic,4.2L V8 32V MPFI DOHC,ZAMFE39A380040072,12559,"{'Accidents or damage': 'None reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}",Econo Auto Sales Inc,[]
https://www.cars.com/vehicledetail/7b978497-a0a3-4e0f-9f8b-30fb53a095d5/,2005 Honda Odyssey Touring,"191,327 mi.","$7,495",This is a fair deal. Why?,Gold,–,Front-wheel Drive,20–28,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL38895B011520,36496,"{'Accidents or damage': 'At least 1 accident or damage reported', 'Clean title': 'Yes', '1-owner vehicle': 'No', 'Personal use only': 'Yes'}","Lakewood Happy Motors, Inc.","[('2/10/23', 'Listed', '$7,495'), ('2/18/23', '+$100', '$7,595'), ('8/13/23', '+$200', '$7,795'), ('8/17/23', '+$200', '$7,995'), ('8/29/23', '-$100', '$7,895'), ('10/22/23', '-$400', '$7,495')]"
https://www.cars.com/vehicledetail/73368616-d17e-43ca-877c-5bea7c8aa80d/,2023 Chevrolet Silverado 1500 LTZ,"7,311 mi.","$67,374",This is a fair deal. Why?,Glacier Blue Metallic,Jet Black,Four-wheel Drive,16–20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GCUDGED1PZ175566,PZ175566,"{'Accidents or damage': 'None reported', '1-owner vehicle': 'No', 'Personal use only': 'No'}",John Elway Chevrolet - Broadway,"[('1/26/23', 'Listed', '$68,275'), ('2/25/23', '-$1,401', '$66,874'), ('3/30/23', '-$1,000', '$65,874'), ('6/23/23', '-$500', '$65,374'), ('7/23/23', '+$1,500', '$66,874'), ('9/13/23', '+$500', '$67,374')]"
https://www.cars.com/vehicledetail/cc0bbf32-08ba-49f8-a597-07667ec7357a/,2019 Volvo XC90 T6 Inscription,"65,194 mi.","$32,497",,Blue,–,All-wheel Drive,19–26,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PL9K1450380,D6291,"{'Accidents or damage': 'At least 1 accident or damage reported', '1-owner vehicle': 'Yes', 'Personal use only': 'No'}",Springs Automotive Group,"[('1/31/23', 'Listed', '$42,399'), ('2/05/23', '-$200', '$42,199'), ('2/06/23', '-$900', '$41,299'), ('2/10/23', '-$500', '$40,799'), ('2/11/23', '-$200', '$40,599'), ('2/14/23', '-$300', '$40,299'), ('2/21/23', '-$100', '$40,199'), ('2/24/23', '-$300', '$39,899'), ('2/25/23', '-$400', '$39,499'), ('2/26/23', '-$900', '$38,599'), ('3/08/23', '+$700', '$39,299'), ('3/10/23', '+$1,300', '$40,599'), ('3/11/23', '-$100', '$40,499'), ('3/13/23', '-$800', '$39,699'), ('3/20/23', '+$800', '$40,499'), ('3/28/23', '-$600', '$39,899'), ('4/03/23', '-$100', '$39,799'), ('4/06/23', '-$500', '$39,299'), ('4/24/23', '+$1,000', '$40,299'), ('4/27/23', '-$1,400', '$38,899'), ('4/28/23', '-$300', '$38,599'), ('5/11/23', '-$200', '$38,399'), ('5/16/23', '-$500', '$37,899'), ('5/17/23', '+$1,000', '$38,899'), ('5/26/23', '-$300', '$38,599'), ('5/31/23', '-$200', '$38,399'), ('6/06/23', '-$200', '$38,199'), ('6/08/23', '-$100', '$38,099'), ('6/22/23', '-$100', '$37,999'), ('6/23/23', '+$900', '$38,899'), ('6/24/23', '-$400', '$38,499'), ('6/27/23', '-$300', '$38,199'), ('7/08/23', '-$200', '$37,999'), ('7/11/23', '-$400', '$37,599'), ('7/13/23', '-$100', '$37,499'), ('7/15/23', '-$300', '$37,199'), ('7/18/23', '-$202', '$36,997'), ('7/21/23', '-$1,100', '$35,897'), ('7/29/23', '-$400', '$35,497'), ('8/01/23', '-$1,100', '$34,397'), ('8/05/23', '+$2,302', '$36,699'), ('8/12/23', '-$402', '$36,297'), ('8/13/23', '-$298', '$35,999'), ('8/14/23', '-$402', '$35,597'), ('8/15/23', '-$600', '$34,997'), ('8/16/23', '-$400', '$34,597'), ('8/19/23', '-$100', '$34,497'), ('8/22/23', '-$100', '$34,397'), ('8/23/23', '+$1,402', '$35,799'), ('8/24/23', '-$100', '$35,699'), ('9/01/23', '-$200', '$35,499'), ('9/12/23', '-$100', '$35,399'), ('9/14/23', '+$900', '$36,299'), ('9/20/23', '-$100', '$36,199'), ('9/22/23', '-$1,200', '$34,999'), ('10/06/23', '+$1,000', '$35,999'), ('10/09/23', '-$1,100', '$34,899'), ('10/18/23', '+$600', '$35,499'), ('10/21/23', '-$200', '$35,299'), ('10/30/23', '-$400', '$34,899'), ('10/31/23', '+$800', '$35,699'), ('11/03/23', '-$1,100', '$34,599'), ('11/08/23', '-$100', '$34,499'), ('11/10/23', '-$2,002', '$32,497')]"
